Sample.Name	sample_number	Cruise	Event	Order_Occ	Sta_ID	line	station	Cast_Type	Cardinal_Sta	Station_Notes	Bottle	Assoc_Bottle	Depthm	Bottle_Notes	NCOG_DNA	NCOG_RNA	DNA_VolFilt	RNA_VolFilt	Pump_Speed	DNA_RNA_Vol_Notes	Filt_Str	Filt_End	Date	Time	DateTime	Lat_Dec	Lon_Dec	Distance	NoCCSamples	DelDepth	CC_Depth	T_degC	Salnty	STheta	O2ml_L	PO4ug	SiO3ug	NO3ug	NH3ug	ChlorA	Phaeop	RecInd	Code_CCE	IntChl	IntC14	MLD_Sigma	NCDepth	Spike1	Spike8	depth_category
201501_090.0_070.0_10	NR0060	201501	281	23	090.0 070.0	90	70	Prodo	TRUE		23	22	10		TRUE	TRUE	2.2	7.8	330		1144	1208	1/20/2015	17:27	1/20/15 17:27	32.08402	-120.64107	-168.8930054	2	-1	11	17.42700005	33.30609894	24.11524963	5.539999962	0.300000012	1.919999957	0	0.050000001	0.114	0.034000002	3	CC	21.39999962	90.09999847	52.42526438	85.71065986	1457426284	546347754	Surface
201501_090.0_070.0_79	NR0061	201501	281	23	090.0 070.0	90	70	Prodo	TRUE		15	14	79		TRUE	TRUE	1.04	8.1	330		1144	1210	1/20/2015	17:27	1/20/15 17:27	32.08402	-120.64107	-168.8930054	2	-1	80	14.64799976	33.24319839	24.69922066	5.705999851	0.409999996	2.960000038	0.340000004	0	0.245000005	0.252000004	3	CC	21.39999962	90.09999847	52.42526438	85.71065986	1457426284	546347754	DCM
201501_090.0_070.0_170	NR0062	201501	281	23	090.0 070.0	90	70	Prodo	TRUE		8	8	170		FALSE	TRUE		6.99	330		1146	1216	1/20/2015	17:27	1/20/15 17:27	32.08402	-120.64107	-168.8930054	1	0	170	9.329999924	33.61750031	25.98929977	3.848999977	1.639999986	21.61000061	21.20000076	0	0.006	0.024	3	CC	21.39999962	90.09999847	52.42526438	85.71065986	1457426284	546347754	Deep
201501_090.0_070.0_515	NR0063	201501	281	23	090.0 070.0	90	70	Prodo	TRUE		1	1	515		FALSE	TRUE		7.02	330		1147	1214	1/20/2015	17:27	1/20/15 17:27	32.08402	-120.64107	-168.8930054	1	-1	516	6.052000046	34.24980164	26.96492004	0.381999999	3.150000095	78.26999664	40.27000046	0.01	NA	NA	3	CC	21.39999962	90.09999847	52.42526438	85.71065986	1457426284	546347754	Deep
201501_090.0_035.0_12	NR0064	201501	356	28	090.0 035.0	90	35	Prodo	FALSE		20	18	12		TRUE	TRUE	1.04	7.68	330		1247	1317	1/21/2015	19:04	1/21/15 19:04	33.2505	-118.25283	-29.43000031	2	0	12	16.9640007	33.43629837	24.32471085	5.677999973	0.330000013	2.119999886	0	0.02	0.233999997	0.061999999	3	SCB	40.29999924	497.6000061	24.74772121	56.1097394	1457426284	546347754	Surface
201501_090.0_035.0_56	NR0065	201501	356	28	090.0 035.0	90	35	Prodo	FALSE		14	13	56		TRUE	TRUE	1.04	7.38	330		1247	1314	1/21/2015	19:04	1/21/15 19:04	33.2505	-118.25283	-29.43000031	2	0	56	13.95100021	33.26350021	24.85950089	5.69299984	0.50999999	3.779999971	0.949999988	0.07	1.097000003	0.676999986	3	SCB	40.29999924	497.6000061	24.74772121	56.1097394	1457426284	546347754	DCM
201501_090.0_035.0_170	NR0066	201501	356	28	090.0 035.0	90	35	Prodo	FALSE		6	6	170		FALSE	TRUE		6.665	330		1246	1310	1/21/2015	19:04	1/21/15 19:04	33.2505	-118.25283	-29.43000031	1	0	170	9.593999863	33.87229919	26.14575005	2.819999933	1.919999957	26.93000031	24.13999939	0.039999999	0.002	0.030999999	3	SCB	40.29999924	497.6000061	24.74772121	56.1097394	1457426284	546347754	Deep
201501_090.0_035.0_350	NR0067	201501	356	28	090.0 035.0	90	35	Prodo	FALSE		1	1	350		FALSE	TRUE		7.64	330		1246	1309	1/21/2015	19:04	1/21/15 19:04	33.2505	-118.25283	-29.43000031	1	-10	360	7.804999828	34.25910187	26.73155022	0.709999979	2.819999933	54.65999985	34.45000076	0.039999999	NA	NA	3	SCB	40.29999924	497.6000061	24.74772121	56.1097394	1457426284	546347754	Deep
201501_080.0_060.0_12	NR0068	201501	742	61	080.0 060.0	80	60	Prodo	FALSE		23	22	12		TRUE	TRUE	0.5	6.72	330	not enough water so only filtered 0.5L for DNA sample	959	1021	1/27/2015	16:18	1/27/15 16:18	34.15317	-121.14933	-38.36100006	2	0	12	15.25699997	33.20940018	24.53738976	5.90199995	0.330000013	1.970000029	0	0.01	0.351999998	0.098999999	3	Up	35.70000076	321.8999939	22.74528304	32.38461543	1457426284	546347754	Surface
201501_080.0_060.0_29	NR0069	201501	742	61	080.0 060.0	80	60	Prodo	FALSE		19	18	29		TRUE	TRUE	0.5	6.235	330	not enough water so only filtered 0.5L for DNA sample	959	1020	1/27/2015	16:18	1/27/15 16:18	34.15317	-121.14933	-38.36100006	2	0	29	14.72200012	33.20270157	24.64900017	5.809000015	0.389999986	2.25	0.340000004	0.039999999	0.698000014	0.398000002	3	Up	35.70000076	321.8999939	22.74528304	32.38461543	1457426284	546347754	DCM
201501_080.0_060.0_170	NR0070	201501	742	61	080.0 060.0	80	60	Prodo	FALSE		8	8	170		FALSE	TRUE		5.61	330		959	1019	1/27/2015	16:18	1/27/15 16:18	34.15317	-121.14933	-38.36100006	1	0	170	8.541999817	33.93989944	26.36528969	2.76699996	1.99000001	32.75	26.72999954	0.01	0.002	0.025	3	Up	35.70000076	321.8999939	22.74528304	32.38461543	1457426284	546347754	Deep
201501_080.0_060.0_515	NR0071	201501	742	61	080.0 060.0	80	60	Prodo	FALSE		1	1	515		FALSE	TRUE		6.29	330		959	1020	1/27/2015	16:18	1/27/15 16:18	34.15317	-121.14933	-38.36100006	1	0	515	6.066999912	34.29499817	26.99876022	0.316000015	3.099999905	78.86000061	39.43999863	0.01	NA	NA	3	Up	35.70000076	321.8999939	22.74528304	32.38461543	1457426284	546347754	Deep
201501_080.0_100.0_12	NR0072	201501	789	65	080.0 100.0	80	100	Prodo	TRUE		22	21	12		TRUE	TRUE	2.2	7.29	330		1141	1204	1/28/2015	17:39	1/28/15 17:39	32.81403	-123.90517	-197.9649963	2	0	12	16.8390007	33.14450073	24.13007927	5.633999825	0.330000013	1.75	0	0.050000001	0.111000001	0.035999998	3	Off	27.10000038	184.1000061	16.59548155	60.4626866	1457426284	546347754	Surface
201501_080.0_100.0_53	NR0073	201501	789	65	080.0 100.0	80	100	Prodo	TRUE		17	16	53		TRUE	TRUE	2.2	6.86	330		1141	1202	1/28/2015	17:39	1/28/15 17:39	32.81403	-123.90517	-197.9649963	2	0	53	15.77400017	33.18040085	24.40360069	5.804999828	0.330000013	1.75	0	0.01	0.270000011	0.115000002	3	Off	27.10000038	184.1000061	16.59548155	60.4626866	1457426284	546347754	DCM
201501_080.0_100.0_170	NR0074	201501	789	65	080.0 100.0	80	100	Prodo	TRUE		8	8	170		FALSE	TRUE		5.35	330		1141	1200	1/28/2015	17:39	1/28/15 17:39	32.81403	-123.90517	-197.9649963	1	0	170	8.784000397	33.92179871	26.31378937	2.746999979	2	31.20999908	26.63999939	0.050000001	0.002	0.022	3	Off	27.10000038	184.1000061	16.59548155	60.4626866	1457426284	546347754	Deep
201501_080.0_100.0_515	NR0075	201501	789	65	080.0 100.0	80	100	Prodo	TRUE		1	1	515		FALSE	TRUE		5.63	330		1141	1159	1/28/2015	17:39	1/28/15 17:39	32.81403	-123.90517	-197.9649963	1	0	515	5.540999889	34.22389984	27.00674057	0.381999999	3.119999886	83.73999786	40.90000153	0.029999999	NA	NA	3	Off	27.10000038	184.1000061	16.59548155	60.4626866	1457426284	546347754	Deep
201504_090.0_100.0_10	NR0076	201504	223	20	090.0 100.0	90	100	Prodo	FALSE		22	22	10	Bot 23 10m misfired	FALSE	TRUE		8.26	330	Not enough water so sampled from Bot 24 0m and Bot 22 10m; mixlayer	1204	1232	4/8/2015	17:21	4/8/15 17:21	31.08868	-122.67512	-288.8009949	1	0	10	15.88199997	33.01750183	24.25119019	5.795000076	0.340000004	1.980000019	0	0	0.116999999	0.028000001	3	Off	29.79999924	192.3000031	21.68653231	76.70161293	1457426284	546347754	Surface
201504_090.0_100.0_75	NR0077	201504	223	20	090.0 100.0	90	100	Prodo	FALSE		19	15	75		TRUE	TRUE	1.04	8.51	330		1204	1230	4/8/2015	17:21	4/8/15 17:21	31.08868	-122.67512	-288.8009949	2	1	74	14.49800014	33.08359909	24.60753059	5.78399992	0.409999996	2.849999905	0.330000013	0.01	0.430999994	0.345999986	3	Off	29.79999924	192.3000031	21.68653231	76.70161293	1457426284	546347754	DCM
201504_090.0_100.0_170	NR0078	201504	223	20	090.0 100.0	90	100	Prodo	FALSE		8	8	170		FALSE	TRUE		6.34	330		1205	1229	4/8/2015	17:21	4/8/15 17:21	31.08868	-122.67512	-288.8009949	1	0	170	9.262000084	33.68170166	26.05042076	3.657999992	1.730000019	23.18000031	22.20999908	0	0.004	0.025	3	Off	29.79999924	192.3000031	21.68653231	76.70161293	1457426284	546347754	Deep
201504_090.0_100.0_515	NR0079	201504	223	20	090.0 100.0	90	100	Prodo	FALSE		1	1	515		FALSE	TRUE		6.955	330		1205	1232	4/8/2015	17:21	4/8/15 17:21	31.08868	-122.67512	-288.8009949	1	0	515	5.992000103	34.25740051	26.9783802	0.375	NA	NA	NA	NA	NA	NA	3	Off	29.79999924	192.3000031	21.68653231	76.70161293	1457426284	546347754	Deep
201504_090.0_060.0_10	NR0080	201504	270	24	090.0 060.0	90	60	Prodo	FALSE		23	22	10		TRUE	TRUE	2.2	6.27	330	RNA - tubing blew out in peristalic pump had to change	1331	1401	4/9/2015	19:14	4/9/15 19:14	32.41513	-119.96142	-129.0910034	2	0	10	17.29400063	33.45289993	24.25934982	5.559999943	0.319999993	2.089999914	0	0	0.097000003	0.023	3	CC	32.90000153	94.69999695	34.06470588	80.71186436	1457426284	546347754	Surface
201504_090.0_060.0_78	NR0081	201504	270	24	090.0 060.0	90	60	Prodo	FALSE		15	14	78		TRUE	TRUE	1.04	6.8	330		1331	1401	4/9/2015	19:14	4/9/15 19:14	32.41513	-119.96142	-129.0910034	2	0	78	16.33099937	33.43249893	24.47335052	5.579999924	0.330000013	2.160000086	0	0	0.221000001	0.063000001	3	CC	32.90000153	94.69999695	34.06470588	80.71186436	1457426284	546347754	DCM
201504_090.0_060.0_170	NR0082	201504	270	24	090.0 060.0	90	60	Prodo	FALSE		8	8	170		FALSE	TRUE		4.32	330	RNA - change tubing 	1329	1344	4/9/2015	19:14	4/9/15 19:14	32.41513	-119.96142	-129.0910034	1	0	170	8.920999527	33.79909897	26.19628906	3.529999971	1.779999971	26.12999916	23.35000038	0	0.028000001	0.074000001	3	CC	32.90000153	94.69999695	34.06470588	80.71186436	1457426284	546347754	Deep
201504_090.0_060.0_515	NR0083	201504	270	24	090.0 060.0	90	60	Prodo	FALSE		1	1	515		FALSE	TRUE		4.77	330	RNA - change tubing	1329	1344	4/9/2015	19:14	4/9/15 19:14	32.41513	-119.96142	-129.0910034	1	0	515	5.890999794	34.30310059	27.0270195	0.316000015	3.180000067	81.51999664	39.88999939	0	NA	NA	3	CC	32.90000153	94.69999695	34.06470588	80.71186436	1457426284	546347754	Deep
201504_090.0_035.0_10	NR0084	201504	335	28	090.0 035.0	90	35	Prodo	FALSE		20	18	10		TRUE	TRUE	2.2	7.17	330		1009	1036	4/10/2015	16:30	4/10/15 16:30	33.25268	-118.24667	-29.09700012	2	0	10	17.08799934	33.30450058	24.19430923	5.750999928	0.289999992	1.220000029	0	0	0.231999993	0.056000002	3	SCB	37.40000153	210.1000061	20.78711185	44.59857901	1457426284	546347754	Surface
201504_090.0_035.0_43	NR0085	201504	335	28	090.0 035.0	90	35	Prodo	FALSE		13	12	43		TRUE	TRUE	1.04	7.89	330		1009	1036	4/10/2015	16:30	4/10/15 16:30	33.25268	-118.24667	-29.09700012	2	0	43	14.17500019	33.18709946	24.7532692	5.994999886	0.409999996	2.450000048	0	0	0.704999983	0.312999994	3	SCB	37.40000153	210.1000061	20.78711185	44.59857901	1457426284	546347754	DCM
201504_090.0_035.0_170	NR0086	201504	335	28	090.0 035.0	90	35	Prodo	FALSE		4	4	170		FALSE	TRUE		6.58	330		1009	1033	4/10/2015	16:30	4/10/15 16:30	33.25268	-118.24667	-29.09700012	1	1	169	9.37100029	34.05540085	26.32522011	2.078999996	2.230000019	33.43000031	27.20999908	0	0.004	0.048	3	SCB	37.40000153	210.1000061	20.78711185	44.59857901	1457426284	546347754	Deep
201504_080.0_100.0_10	NR0087	201504	738	61	080.0 100.0	80	100	Prodo	TRUE		23	22	10		TRUE	TRUE	2.2	7.33	330		1119	1147	4/17/2015	17:19	4/17/15 17:19	32.81952	-123.90973	-197.9909973	2	0	10	15.79399967	33.07730103	24.31686974	5.827000141	0.349999994	2.039999962	0	0	0.123999998	0.043000001	3	Off	28.5	138.1999969	33.92372217	85.43689308	1457426284	546347754	Surface
201504_080.0_100.0_49	NR0088	201504	738	61	080.0 100.0	80	100	Prodo	TRUE		18	17	49		TRUE	TRUE	1.04	8.25	330		1119	1147	4/17/2015	17:19	4/17/15 17:19	32.81952	-123.90973	-197.9909973	2	0	49	14.89000034	33.12060165	24.55097961	5.913000107	0.360000014	2.160000086	0	0	0.344000012	0.152999997	3	Off	28.5	138.1999969	33.92372217	85.43689308	1457426284	546347754	DCM
201504_080.0_100.0_170	NR0089	201504	738	61	080.0 100.0	80	100	Prodo	TRUE		8	8	170		FALSE	TRUE		5.28	330		1119	1142	4/17/2015	17:19	4/17/15 17:19	32.81952	-123.90973	-197.9909973	1	0	170	9.031000137	33.69589996	26.09819984	3.598999977	1.809999943	25	23.25	0	0.003	0.027000001	3	Off	28.5	138.1999969	33.92372217	85.43689308	1457426284	546347754	Deep
201504_080.0_100.0_515	NR0090	201504	738	61	080.0 100.0	80	100	Prodo	TRUE		1	1	515		FALSE	TRUE		5.66	330		1119	1143	4/17/2015	17:19	4/17/15 17:19	32.81952	-123.90973	-197.9909973	1	1	514	5.662000179	34.21549988	26.98558044	0.435000002	3.170000076	82.52999878	40.59999847	0	NA	NA	3	Off	28.5	138.1999969	33.92372217	85.43689308	1457426284	546347754	Deep
201507_090.0_110.0_10	NR0091	201507	213	19	090.0 110.0	90	110	Prodo	FALSE		23	22	10		TRUE	TRUE	2.2	7.71	330		1201	1230	7/13/2015	16:40	7/13/15 16:40	30.75183	-123.33143	-328.1900024	2	0	10	19.23200035	33.03089905	23.46018982	5.612999916	0.310000002	2.00999999	0	0.01	0.107000001	0.030999999	3	Off	25.10000038	241.3999939	10.53633543	89.73186122	1457426284	546347754	Surface
201507_090.0_110.0_89	NR0092	201507	213	19	090.0 110.0	90	110	Prodo	FALSE		14	13	89		TRUE	TRUE	2.2	7.255	330		1201	1230	7/13/2015	16:40	7/13/15 16:40	30.75183	-123.33143	-328.1900024	2	0	89	13.93000031	33.09410095	24.73489952	5.697000027	0.460000008	3.390000105	0.709999979	0.039999999	0.293000013	0.138999999	3	Off	25.10000038	241.3999939	10.53633543	89.73186122	1457426284	546347754	DCM
201507_090.0_110.0_170	NR0093	201507	213	19	090.0 110.0	90	110	Prodo	FALSE		8	8	170		FALSE	TRUE		7.81	330		1201	1230	7/13/2015	16:40	7/13/15 16:40	30.75183	-123.33143	-328.1900024	1	0	170	9.472999573	33.45080185	25.83588982	4.178999901	1.539999962	18.54999924	19.29000092	0	0.001	0.033	3	Off	25.10000038	241.3999939	10.53633543	89.73186122	1457426284	546347754	Deep
201507_090.0_110.0_515	NR0094	201507	213	19	090.0 110.0	90	110	Prodo	FALSE		1	1	515		FALSE	TRUE		7.57	330		1201	1230	7/13/2015	16:40	7/13/15 16:40	30.75183	-123.33143	-328.1900024	1	0	515	5.681000233	34.20700073	26.97657967	0.442999989	3.150000095	81.79000092	41.04000092	0	NA	NA	3	Off	25.10000038	241.3999939	10.53633543	89.73186122	1457426284	546347754	Deep
201507_090.0_070.0_12	NR0095	201507	271	23	090.0 070.0	90	70	Prodo	TRUE		23	22	12		TRUE	TRUE	2.2	7.32	330		1236	1302	7/14/2015	17:06	7/14/15 17:06	32.08482	-120.63862	-168.7619934	2	0	12	18.8409996	33.2215004	23.70457077	5.508999825	0.310000002	1.899999976	0	0.02	0.114	0.028000001	3	CC	23.20000076	105.5	17.0024328	77.63157882	1457426284	546347754	Surface
201507_090.0_070.0_85	NR0096	201507	271	23	090.0 070.0	90	70	Prodo	TRUE		14	13	85		TRUE	TRUE	1.04	7.55	330		1236	1306	7/14/2015	17:06	7/14/15 17:06	32.08482	-120.63862	-168.7619934	2	0	85	13.72799969	33.17910004	24.84172058	5.611000061	0.579999983	3.470000029	2.400000095	0.180000007	0.398000002	0.337000012	3	CC	23.20000076	105.5	17.0024328	77.63157882	1457426284	546347754	DCM
201507_090.0_070.0_170	NR0097	201507	271	23	090.0 070.0	90	70	Prodo	TRUE		8	8	170		FALSE	TRUE		7.03	330		1236	1302	7/14/2015	17:06	7/14/15 17:06	32.08482	-120.63862	-168.7619934	1	0	170	9.06400013	33.7818985	26.16032028	3.128000021	1.870000005	26.77000046	24.28000069	0	0.003	0.039000001	3	CC	23.20000076	105.5	17.0024328	77.63157882	1457426284	546347754	Deep
201507_090.0_070.0_515	NR0098	201507	271	23	090.0 070.0	90	70	Prodo	TRUE		1	1	515		FALSE	TRUE		7.2	330		1236	1306	7/14/2015	17:06	7/14/15 17:06	32.08482	-120.63862	-168.7619934	1	0	515	6.217000008	34.29629898	26.98088074	0.31099999	3.140000105	76.63999939	39.22000122	0	NA	NA	3	CC	23.20000076	105.5	17.0024328	77.63157882	1457426284	546347754	Deep
201507_090.0_035.0_8	NR0099	201507	344	28	090.0 035.0	90	35	Prodo	FALSE		21	19	8		TRUE	TRUE	1.04	8.1	330		1243	1313	7/15/2015	17:19	7/15/15 17:19	33.25118	-118.24988	-29.28100014	2	0	8	19.70700073	33.44630051	23.65521049	5.493999958	0.270000011	1.639999986	0	0	0.149000004	0.034000002	3	SCB	43.5	528.0999756	11.46575402	33.5555556	1457426284	546347754	Surface
201507_090.0_035.0_46	NR0100	201507	344	28	090.0 035.0	90	35	Prodo	FALSE		14	13	46		TRUE	TRUE	0.5	7.64	330		1243	1313	7/15/2015	17:19	7/15/15 17:19	33.25118	-118.24988	-29.28100014	2	0	46	14.72000027	33.29489899	24.72159004	5.788000107	0.479999989	3.099999905	1.49000001	0.01	0.800000012	0.287999988	3	SCB	43.5	528.0999756	11.46575402	33.5555556	1457426284	546347754	DCM
201507_090.0_035.0_170	NR0101	201507	344	28	090.0 035.0	90	35	Prodo	FALSE		5	5	170		FALSE	TRUE		7.51	330		1243	1307	7/15/2015	17:19	7/15/15 17:19	33.25118	-118.24988	-29.28100014	1	-1	171	9.468000412	33.98099899	26.2513504	2.476000071	2.049999952	29.78000069	25.28000069	0	0.002	0.037999999	3	SCB	43.5	528.0999756	11.46575402	33.5555556	1457426284	546347754	Deep
201507_080.0_051.0_8	NR0102	201507	581	47	080.0 051.0	80	51	Prodo	FALSE		11	10	8		TRUE	TRUE	0.5	2.27	330		1312	1324	7/19/2015	18:20	7/19/15 18:20	34.44992	-120.52393	-2.713000059	2	0	8	17.14699936	33.39530182	24.2498703	6.375999928	0.209999993	0.529999971	0	0	1.371000051	0.326999992	3	Up	118.1999969	1291.699951	10.43215298	18.92452804	1457426284	546347754	Surface
201507_080.0_051.0_27	NR0103	201507	581	47	080.0 051.0	80	51	Prodo	FALSE		7	6	27		TRUE	TRUE	0.5	2.475	330		1312	1324	7/19/2015	18:20	7/19/15 18:20	34.44992	-120.52393	-2.713000059	2	0	27	14.14500046	33.38209915	24.9091301	6.046000004	0.449999988	2.630000114	1.120000005	0.270000011	3.648999929	0.815999985	3	Up	118.1999969	1291.699951	10.43215298	18.92452804	1457426284	546347754	DCM
201507_080.0_080.0_10	NR0104	201507	719	57	080.0 080.0	80	80	Prodo	TRUE		23	23	10		FALSE	TRUE		2.805	330	Prodo cast so no extra bottles and limited water so no DNA	1457	1506	7/21/2015	19:18	7/21/15 19:18	33.48412	-122.53382	-118.1969986	1	0	10	19.41300011	32.99029922	23.38311958	5.436999798	0.300000012	1.629999995	0	0	0.136999995	0.030999999	3	CC	28.5	214.8999939	10.30838657	70.13402069	1457426284	546347754	Surface
201507_080.0_080.0_71	NR0105	201507	719	57	080.0 080.0	80	80	Prodo	TRUE		15	15	71		FALSE	TRUE		2.91	330	Prodo cast so no extra bottles and limited water so no DNA	1457	1509	7/21/2015	19:18	7/21/15 19:18	33.48412	-122.53382	-118.1969986	1	0	71	13.51399994	32.87590027	24.64990044	5.764999866	0.469999999	2.930000067	1.139999986	0.02	0.456999987	0.372999996	3	CC	28.5	214.8999939	10.30838657	70.13402069	1457426284	546347754	DCM
201507_080.0_080.0_170	NR0106	201507	719	57	080.0 080.0	80	80	Prodo	TRUE		8	8	170		FALSE	TRUE		6.93	330		1457	1521	7/21/2015	19:18	7/21/15 19:18	33.48412	-122.53382	-118.1969986	1	0	170	9	33.75299835	26.14779091	3.299999952	1.860000014	26.18000031	24.06999969	0.01	0.002	0.034000002	3	CC	28.5	214.8999939	10.30838657	70.13402069	1457426284	546347754	Deep
201507_080.0_080.0_515	NR0107	201507	719	57	080.0 080.0	80	80	Prodo	TRUE		1		515		FALSE	TRUE		6.76	330		1457	1522	7/21/2015	19:18	7/21/15 19:18	33.48412	-122.53382	-118.1969986	1	0	515	5.837999821	34.21170044	26.96122932	0.425000012	3.130000114	79.93000031	40.31999969	0	NA	NA	3	CC	28.5	214.8999939	10.30838657	70.13402069	1457426284	546347754	Deep
201511_090.0_045.0_10	NR0108	201511	NA	20	090.0 045.0	90	45	Prodo	FALSE		23	21	10		TRUE	TRUE	1	8.54	330		1108	1141	11/2/2015	17:33	11/2/15 17:33	32.9175	-118.93866	-69.27899933	2	0	10	20.89800072	33.48419952	23.37022972	5.171000004	0.25	1.690000057	0.050000001	0.01	0.174999997	0.046999998	3	SCB	28.79999924	294.8999939	16.84103182	41.64285716	1457426284	546347754	Surface
201511_090.0_045.0_38	NR0109	201511	NA	20	090.0 045.0	90	45	Prodo	FALSE		17	16	38		TRUE	TRUE	1	8.32	330		1108	1149	11/2/2015	17:33	11/2/15 17:33	32.9175	-118.93866	-69.27899933	2	0	38	16.61499977	33.17089844	24.20425034	5.869999886	0.330000013	1.360000014	0.039999999	0.02	0.393999994	0.216999993	3	SCB	28.79999924	294.8999939	16.84103182	41.64285716	1457426284	546347754	DCM
201511_090.0_045.0_170	NR0110	201511	NA	20	090.0 045.0	90	45	Prodo	FALSE		8	8	170		FALSE	TRUE		7.28	330		1108	1132	11/2/2015	17:33	11/2/15 17:33	32.9175	-118.93866	-69.27899933	1	-1	171	9.638999939	33.98880005	26.2294693	2.407000065	1.980000019	29.10000038	24.30999947	0.01	0.006	0.028000001	3	SCB	28.79999924	294.8999939	16.84103182	41.64285716	1457426284	546347754	Deep
201511_090.0_045.0_515	NR0111	201511	NA	20	090.0 045.0	90	45	Prodo	FALSE		1	1	515		FALSE	TRUE		8.18	330		1108	1136	11/2/2015	17:33	11/2/15 17:33	32.9175	-118.93866	-69.27899933	1	0	515	6.535999775	34.31840134	26.95727921	0.321999997	3.029999971	72.45999908	36.95999908	0.029999999	NA	NA	3	SCB	28.79999924	294.8999939	16.84103182	41.64285716	1457426284	546347754	Deep
201511_080.0_055.0_12	NR0112	201511	NA	38	080.0 055.0	80	55	Prodo	TRUE	12m clo max	21	19	12		TRUE	TRUE	1.04	7.9	330		1158	1258	11/5/2015	17:54	11/5/15 17:54	34.3167	-120.80162	-18.53100014	2	0	12	17.02899933	33.35380173	24.24616051	5.629000187	0.330000013	2.829999924	0	0	1.656999946	0.437000006	3	Up	73.5	869.9000244	22.22433982	24.5252525	1457426284	546347754	Surface
201511_080.0_055.0_170	NR0113	201511	NA	38	080.0 055.0	80	55	Prodo	TRUE		8	8	170		FALSE	TRUE		7.24	330		1158	1234	11/5/2015	17:54	11/5/15 17:54	34.3167	-120.80162	-18.53100014	1	0	170	9.50399971	33.97449875	26.2403698	2.302999973	2.00999999	31.01000023	25.35000038	0	0.004	0.035999998	3	Up	73.5	869.9000244	22.22433982	24.5252525	1457426284	546347754	Deep
201511_080.0_055.0_515	NR0114	201511	NA	38	080.0 055.0	80	55	Prodo	TRUE		1	1	515		FALSE	TRUE		7.28	330		1158	1223	11/5/2015	17:54	11/5/15 17:54	34.3167	-120.80162	-18.53100014	1	0	515	6.010000229	34.18180084	26.91637039	0.572000027	2.950000048	76.88999939	38.70999908	0	NA	NA	3	Up	73.5	869.9000244	22.22433982	24.5252525	1457426284	546347754	Deep
201511_080.0_090.0_10	NR0115	201511	NA	42	080.0 090.0	80	90	Prodo	FALSE		23	22	10		TRUE	TRUE	2.2	7.78	330		1121	1153	11/6/2015	17:36	11/6/15 17:36	33.15012	-123.22088	-158.0509949	2	0	10	17.71199989	33.29119873	24.03540039	5.539999962	0.270000011	1.639999986	0	0	0.239999995	0.068999998	3	CC	26.5	235.6999969	20.5832693	61.51351341	1457426284	546347754	Surface
201511_080.0_090.0_68	NR0116	201511	NA	42	080.0 090.0	80	90	Prodo	FALSE		16	15	68		TRUE	TRUE	1.04	5.72	330		1121	1153	11/6/2015	17:36	11/6/15 17:36	33.15012	-123.22088	-158.0509949	2	0	68	12.90400028	33.15909958	24.9901104	5.501999855	0.479999989	4.889999866	2.680000067	0	0.246000007	0.25	3	CC	26.5	235.6999969	20.5832693	61.51351341	1457426284	546347754	DCM
201511_080.0_090.0_170	NR0117	201511	NA	42	080.0 090.0	80	90	Prodo	FALSE		8	8	170		FALSE	TRUE		6.22	330		1121	1146	11/6/2015	17:36	11/6/15 17:36	33.15012	-123.22088	-158.0509949	1	0	170	8.767999649	33.80619812	26.22569084	3.253000021	1.830000043	28.79999924	24.40999985	0	0.002	0.017999999	3	CC	26.5	235.6999969	20.5832693	61.51351341	1457426284	546347754	Deep
201511_080.0_090.0_515	NR0118	201511	NA	42	080.0 090.0	80	90	Prodo	FALSE		1	1	515		FALSE	TRUE		6.58	330		1121	1145	11/6/2015	17:36	11/6/15 17:36	33.15012	-123.22088	-158.0509949	1	0	515	6.105999947	34.25500107	26.96224976	0.377999991	3.059999943	78.26000214	38.38999939	0.02	NA	NA	3	CC	26.5	235.6999969	20.5832693	61.51351341	1457426284	546347754	Deep
201601_090.0_100.0_10	NR0119	201601	237	20	090.0 100.0	90	100	Prodo	FALSE		23	20	10		TRUE	TRUE	2.2	4.44	330		931	942	1/11/2016	16:07	1/11/16 16:07	31.079	-122.66067	-288.4700012	2	-3	13	16.32900047	33.35739899	24.41136932	5.585000038	0.280000001	1.909999967	0	0	0.155000001	0.046	3	Off	26	172.3999939	39.52189303	105.7643979	1457426284	546347754	Surface
